Player_Name,Team,Age,Position,GP,MP,PTS,REB,AST,FG%,3P%,PER,WS,USG%,VORP,Salary_2024,Contract_Years_Left,Cap_Hit_Share,Age_Norm,GP_Norm,MP_Norm,PTS_Norm,REB_Norm,AST_Norm,FG%_Norm,3P%_Norm,PER_Norm,WS_Norm,USG%_Norm,VORP_Norm,Salary_2024_Norm,Contract_Years_Left_Norm,PER_per_Million,All_Star_Votes,Is_Rookie,Rising_Stars_Consecutive,Popularity_Score
Damion Baugh,CHO,24,SG,15,24.7,7.3,3.3,3.7,0.323,0.214,6.3,-0.5,19.3,-0.5,1157153,1,0.0082067588652482,0.238095238095238,0.1728395061728395,0.6457765667574931,0.2232415902140672,0.237410071942446,0.3189655172413793,0.323,0.214,0.2764976958525346,0.0391061452513966,0.457345971563981,0.0964912280701754,0.0159393411809596,0,5.444396721954659,0,0,0,0
Alec Burks,MIA,33,SG,49,17.6,7.3,2.5,1.1,0.424,0.425,12.8,1.8,16.5,0.5,1157153,1,0.0082067588652482,0.6666666666666666,0.5925925925925926,0.4523160762942779,0.2232415902140672,0.1798561151079136,0.0948275862068965,0.424,0.425,0.3763440860215054,0.1675977653631285,0.3909952606635071,0.1842105263157894,0.0159393411809596,0,11.061631435082482,0,0,0,0
Ricky Council IV,PHI,23,SF,73,17.1,7.3,2.9,1.3,0.382,0.258,11.6,0.6,20.3,-0.7,2221677,2,0.0157565744680851,0.1904761904761904,0.8888888888888888,0.438692098092643,0.2232415902140672,0.2086330935251798,0.1120689655172413,0.382,0.258,0.357910906298003,0.1005586592178771,0.481042654028436,0.0789473684210526,0.0315574222299452,0.1666666666666666,5.221281041303484,0,0,0,0
Andre Drummond,PHI,31,C,40,18.8,7.3,7.8,0.9,0.5,0.15,16,1.2,19.1,-0.2,5000000,2,0.0354609929078014,0.5714285714285714,0.4814814814814814,0.4850136239782016,0.2232415902140672,0.5611510791366906,0.0775862068965517,0.5,0.15,0.4254992319508449,0.1340782122905028,0.45260663507109,0.1228070175438596,0.0723193719786223,0.1666666666666666,3.2,0,0,0,0
Tre Jones,2TM,25,PG,46,19.7,7.2,2.5,4.2,0.538,0.396,16.3,2.9,14.1,0.8,8000000,4,0.0567375886524822,0.2857142857142857,0.5555555555555556,0.5095367847411444,0.2201834862385321,0.1798561151079136,0.3620689655172414,0.538,0.396,0.4301075268817205,0.2290502793296089,0.3341232227488151,0.2105263157894737,0.1163336385869436,0.5,2.0375,0,0,0,0
Goga Bitadze,ORL,25,C,70,20.4,7.2,6.6,2,0.611,0.107,19.2,5.8,14.3,1.6,8333333,3,0.0591016524822695,0.2857142857142857,0.8518518518518519,0.5286103542234332,0.2201834862385321,0.4748201438848921,0.1724137931034483,0.611,0.107,0.4746543778801843,0.3910614525139665,0.3388625592417061,0.2807017543859649,0.1212241077640608,0.3333333333333333,2.304000092160004,0,0,0,0
Tristan Da Silva,ORL,23,SF,74,22,7.2,3.3,1.5,0.412,0.335,9.9,2.5,15.2,-0.3,3809520,4,0.0270178723404255,0.1904761904761904,0.9012345679012346,0.5722070844686648,0.2201834862385321,0.237410071942446,0.1293103448275862,0.412,0.335,0.3317972350230415,0.2067039106145251,0.3601895734597156,0.1140350877192982,0.0548533372746641,0.5,2.598752598752599,0,1,1,0
GG Jackson II,MEM,20,PF,29,15.8,7.2,3.2,1,0.372,0.337,9.3,0.1,21.7,-0.4,2221677,3,0.0157565744680851,0.0476190476190476,0.345679012345679,0.4032697547683924,0.2201834862385321,0.2302158273381295,0.0862068965517241,0.372,0.337,0.3225806451612903,0.0726256983240223,0.5142180094786729,0.1052631578947368,0.0315574222299452,0.3333333333333333,4.18602704173469,0,0,0,0
Vit Krejci,ATL,24,PG,57,20.2,7.2,2.7,2.6,0.497,0.437,12.7,2.6,12.9,0.8,2349578,3,0.0166636737588652,0.238095238095238,0.691358024691358,0.5231607629427792,0.2201834862385321,0.1942446043165467,0.2241379310344827,0.497,0.437,0.3748079877112135,0.2122905027932961,0.3056872037914692,0.2105263157894737,0.0334339118011022,0.3333333333333333,5.405225959725533,0,0,0,0
Sam Merrill,CLE,28,SG,71,19.7,7.2,2.2,1.5,0.406,0.372,11.1,3.3,14.3,0.8,8482144,5,0.06015704964539,0.4285714285714285,0.8641975308641975,0.5095367847411444,0.2201834862385321,0.158273381294964,0.1293103448275862,0.406,0.372,0.3502304147465437,0.2513966480446927,0.3388625592417061,0.2105263157894737,0.1234073767734778,0.6666666666666666,1.3086314026265058,0,0,0,0
Daeqwon Plowden,ATL,26,SG,6,12,7.2,1.8,0.3,0.64,0.529,16.1,0.2,17,0,1157153,1,0.0082067588652482,0.3333333333333333,0.0617283950617283,0.2997275204359673,0.2201834862385321,0.1294964028776978,0.0258620689655172,0.64,0.529,0.4270353302611367,0.0782122905027933,0.4028436018957346,0.1403508771929824,0.0159393411809596,0,13.913458289439683,0,0,0,0
Nae'Qwan Tomlin,CLE,24,PF,5,12.6,7.2,4.2,0.4,0.406,0.2,14.4,0.1,26.1,-0.1,1157153,1,0.0082067588652482,0.238095238095238,0.0493827160493827,0.3160762942779291,0.2201834862385321,0.302158273381295,0.0344827586206896,0.406,0.2,0.4009216589861751,0.0726256983240223,0.6184834123222749,0.131578947368421,0.0159393411809596,0,12.444335364467792,0,0,0,0
Josh Okogie,2TM,26,SG,40,15.6,7.1,2.8,0.8,0.443,0.348,16.3,1.3,19.5,0.6,2296274,2,0.0162856312056737,0.3333333333333333,0.4814814814814814,0.3978201634877383,0.2171253822629969,0.2014388489208632,0.0689655172413793,0.443,0.348,0.4301075268817205,0.1396648044692737,0.462085308056872,0.1929824561403509,0.0326518663120055,0.1666666666666666,7.098456020492328,0,0,0,0
Jalen Hood-Schifino,2TM,21,SG,15,21,7.1,1.8,2.5,0.378,0.304,7.9,-0.1,17.3,-0.4,1157153,1,0.0082067588652482,0.0952380952380952,0.1728395061728395,0.544959128065395,0.2171253822629969,0.1294964028776978,0.2155172413793103,0.378,0.304,0.3010752688172043,0.0614525139664804,0.4099526066350711,0.1052631578947368,0.0159393411809596,0,6.827100651339969,0,0,0,0
Jamison Battle,TOR,23,SF,59,17.7,7.1,2.7,0.9,0.429,0.405,10.7,1.7,15.3,-0.1,1955377,2,0.0138679219858156,0.1904761904761904,0.7160493827160493,0.4550408719346048,0.2171253822629969,0.1942446043165467,0.0775862068965517,0.429,0.405,0.3440860215053763,0.1620111731843575,0.3625592417061611,0.131578947368421,0.0276504224973466,0.1666666666666666,5.4720905482676745,0,0,0,0
Alex Caruso,OKC,30,SG,54,19.3,7.1,2.9,2.5,0.446,0.353,15.9,3.9,15.2,1.6,18102000,5,0.1283829787234042,0.5238095238095238,0.654320987654321,0.4986376021798365,0.2171253822629969,0.2086330935251798,0.2155172413793103,0.446,0.353,0.423963133640553,0.2849162011173184,0.3601895734597156,0.2807017543859649,0.2645443456793644,0.6666666666666666,0.8783559827643355,0,0,0,0
Jamal Shead,TOR,22,PG,75,19.6,7.1,1.5,4.2,0.405,0.323,9.9,0.8,18.6,-0.8,1955377,3,0.0138679219858156,0.1428571428571428,0.9135802469135802,0.5068119891008175,0.2171253822629969,0.1079136690647482,0.3620689655172414,0.405,0.323,0.3317972350230415,0.111731843575419,0.4407582938388625,0.0701754385964912,0.0276504224973466,0.3333333333333333,5.062962282976634,0,0,0,0
Jeff Dowtin Jr.,PHI,27,PG,41,15.1,7,1.5,1.9,0.487,0.4,16.1,1.3,18.6,0.3,1157153,1,0.0082067588652482,0.3809523809523809,0.4938271604938271,0.3841961852861035,0.2140672782874617,0.1079136690647482,0.1637931034482758,0.487,0.4,0.4270353302611367,0.1396648044692737,0.4407582938388625,0.1666666666666666,0.0159393411809596,0,13.913458289439683,0,0,0,0
Marcus Garrett,CHO,26,SG,4,19.8,7,1.5,3.3,0.407,0.375,8.7,0,18.7,-0.1,1157153,1,0.0082067588652482,0.3333333333333333,0.037037037037037,0.5122615803814714,0.2140672782874617,0.1079136690647482,0.2844827586206896,0.407,0.375,0.3133640552995392,0.0670391061452514,0.443127962085308,0.131578947368421,0.0159393411809596,0,7.518452616032624,0,0,0,0
Isaiah Jackson,IND,23,C,5,16.8,7,5.6,1,0.609,,18.2,0.3,17.6,0.1,7600000,4,0.0539007092198581,0.1904761904761904,0.0493827160493827,0.4305177111716621,0.2140672782874617,0.4028776978417265,0.0862068965517241,0.609,,0.4592933947772658,0.0837988826815642,0.4170616113744076,0.1491228070175438,0.1104650697058341,0.5,2.3947368421052637,0,0,0,0
Jaylen Sims,CHO,26,SG,6,18.7,7,1,2,0.429,0.4,9.8,0.1,16.2,-0.1,1157153,1,0.0082067588652482,0.3333333333333333,0.0617283950617283,0.4822888283378746,0.2140672782874617,0.0719424460431654,0.1724137931034483,0.429,0.4,0.3302611367127496,0.0726256983240223,0.3838862559241706,0.131578947368421,0.0159393411809596,0,8.469061567485026,0,0,0,0
Orlando Robinson,2TM,24,C,44,17.5,6.9,5,1.8,0.444,0.327,12.9,1.2,18.5,-0.3,1157153,1,0.0082067588652482,0.238095238095238,0.5308641975308642,0.4495912806539509,0.2110091743119266,0.3597122302158273,0.1551724137931034,0.444,0.327,0.3778801843317972,0.1340782122905028,0.438388625592417,0.1140350877192982,0.0159393411809596,0,11.148050430669064,0,0,0,0
Jake LaRavia,2TM,23,PF,66,20.4,6.9,3.9,2.4,0.475,0.423,12.6,2.9,14.4,0.8,6000000,3,0.0425531914893617,0.1904761904761904,0.8024691358024691,0.5286103542234332,0.2110091743119266,0.2805755395683453,0.2068965517241379,0.475,0.423,0.3732718894009216,0.2290502793296089,0.3412322274881516,0.2105263157894737,0.0869907941813961,0.3333333333333333,2.1,0,0,0,0
Ryan Dunn,PHO,22,SF,74,19.1,6.9,3.6,0.8,0.43,0.311,10.7,1,16.7,-0.7,2657760,4,0.0188493617021276,0.1428571428571428,0.9012345679012346,0.4931880108991825,0.2110091743119266,0.2589928057553957,0.0689655172413793,0.43,0.311,0.3440860215053763,0.1229050279329609,0.3957345971563981,0.0789473684210526,0.0379553800383974,0.5,4.025946661850581,0,1,1,0
Jay Huff,MEM,26,C,64,11.7,6.9,2,0.6,0.515,0.405,18.2,2.5,19.6,1.1,2349578,4,0.0166636737588652,0.3333333333333333,0.7777777777777778,0.2915531335149863,0.2110091743119266,0.1438848920863309,0.0517241379310344,0.515,0.405,0.4592933947772658,0.2067039106145251,0.4644549763033175,0.2368421052631579,0.0334339118011022,0.5,7.746071847795646,0,0,0,0
Cameron Payne,NYK,30,PG,72,15.1,6.9,1.4,2.8,0.401,0.363,13.8,2.3,20.8,0.5,1157153,1,0.0082067588652482,0.5238095238095238,0.8765432098765432,0.3841961852861035,0.2110091743119266,0.1007194244604316,0.2413793103448275,0.401,0.363,0.391705069124424,0.1955307262569832,0.4928909952606635,0.1842105263157894,0.0159393411809596,0,11.9258213909483,0,0,0,0
Antonio Reeves,NOP,24,SG,44,15,6.9,1.4,0.9,0.456,0.395,11.7,0.4,18.8,-0.2,1157153,1,0.0082067588652482,0.238095238095238,0.5308641975308642,0.3814713896457765,0.2110091743119266,0.1007194244604316,0.0775862068965517,0.456,0.395,0.3594470046082949,0.0893854748603352,0.4454976303317535,0.1228070175438596,0.0159393411809596,0,10.11102248363008,0,0,0,0
Cody Martin,2TM,29,SF,53,22.1,6.8,4.2,2,0.418,0.285,11.3,1.3,14.7,0.1,1157153,1,0.0082067588652482,0.4761904761904761,0.6419753086419753,0.5749318801089918,0.2079510703363914,0.302158273381295,0.1724137931034483,0.418,0.285,0.3533026113671275,0.1396648044692737,0.3483412322274881,0.1491228070175438,0.0159393411809596,0,9.765346501283751,0,0,0,0
Bol Bol,PHO,25,PF,36,12.4,6.8,2.9,0.6,0.525,0.344,18.4,0.9,21.1,0.3,1157153,1,0.0082067588652482,0.2857142857142857,0.4320987654320987,0.3106267029972752,0.2079510703363914,0.2086330935251798,0.0517241379310344,0.525,0.344,0.4623655913978495,0.1173184357541899,0.5,0.1666666666666666,0.0159393411809596,0,15.901095187931066,0,0,0,0
Eric Gordon,PHI,36,SG,39,19.7,6.8,1.2,1.7,0.426,0.409,10.8,0.9,14.4,0.1,2296274,2,0.0162856312056737,0.8095238095238095,0.4691358024691358,0.5095367847411444,0.2079510703363914,0.0863309352517985,0.146551724137931,0.426,0.409,0.3456221198156682,0.1173184357541899,0.3412322274881516,0.1491228070175438,0.0326518663120055,0.1666666666666666,4.703271473700439,0,0,0,0
Jaxson Hayes,LAL,24,C,56,19.5,6.8,4.8,1,0.722,0,15.8,3.7,12.4,0.5,3449323,2,0.0244632836879432,0.238095238095238,0.6790123456790124,0.5040871934604905,0.2079510703363914,0.3453237410071942,0.0862068965517241,0.722,0,0.4224270353302611,0.2737430167597766,0.2938388625592417,0.1842105263157894,0.0495687350114916,0.1666666666666666,4.580609006463008,0,0,0,0
Marcus Bagley,PHI,23,SF,10,25.3,6.7,7,1,0.391,0.156,11.8,0.2,13.8,-0.1,1157153,1,0.0082067588652482,0.1904761904761904,0.1111111111111111,0.662125340599455,0.2048929663608562,0.5035971223021583,0.0862068965517241,0.391,0.156,0.3609831029185868,0.0782122905027933,0.3270142180094786,0.131578947368421,0.0159393411809596,0,10.197441479216664,0,0,0,0
DaQuan Jeffries,CHO,27,SG,47,22.8,6.7,2.9,1.1,0.405,0.335,7.9,0.6,13.5,-0.7,1157153,1,0.0082067588652482,0.3809523809523809,0.5679012345679012,0.5940054495912807,0.2048929663608562,0.2086330935251798,0.0948275862068965,0.405,0.335,0.3010752688172043,0.1005586592178771,0.3199052132701421,0.0789473684210526,0.0159393411809596,0,6.827100651339969,0,0,0,0
Lester Quinones,2TM,24,SG,13,14.1,6.6,1.5,1.8,0.397,0.295,9.5,-0.1,22.6,-0.2,1157153,1,0.0082067588652482,0.238095238095238,0.1481481481481481,0.3569482288828337,0.201834862385321,0.1079136690647482,0.1551724137931034,0.397,0.295,0.325652841781874,0.0614525139664804,0.5355450236966824,0.1228070175438596,0.0159393411809596,0,8.20980458072528,0,0,0,0
Vasilije Micic,2TM,31,PG,41,19.1,6.6,2.2,3.1,0.348,0.36,6.5,-1,19.9,-1,8109150,2,0.0575117021276595,0.5714285714285714,0.4938271604938271,0.4931880108991825,0.201834862385321,0.158273381294964,0.2672413793103448,0.348,0.36,0.2795698924731183,0.0111731843575418,0.4715639810426539,0.0526315789473684,0.1179350243203764,0.1666666666666666,0.8015636657356197,0,0,0,0
Precious Achiuwa,NYK,25,C,57,20.5,6.6,5.6,1,0.502,0.278,13.6,2.3,14.9,0,2111516,2,0.0149752907801418,0.2857142857142857,0.691358024691358,0.5313351498637602,0.201834862385321,0.4028776978417265,0.0862068965517241,0.502,0.278,0.3886328725038402,0.1955307262569832,0.3530805687203791,0.1403508771929824,0.0299412036886654,0.1666666666666666,6.440869972095878,0,0,0,0
Trayce Jackson-Davis,GSW,24,C,62,15.6,6.6,5,1.7,0.576,0,18.5,3.4,17.1,0.8,2221677,2,0.0157565744680851,0.238095238095238,0.7530864197530864,0.3978201634877383,0.201834862385321,0.3597122302158273,0.146551724137931,0.576,0,0.4639016897081413,0.2569832402234637,0.4052132701421801,0.2105263157894737,0.0315574222299452,0.1666666666666666,8.327043040009865,0,0,1,0
Marcus Sasser,DET,24,PG,57,14.2,6.6,1.2,2.3,0.463,0.382,14,1.8,19.4,0.3,2886720,3,0.0204731914893617,0.238095238095238,0.691358024691358,0.3596730245231607,0.201834862385321,0.0863309352517985,0.1982758620689655,0.463,0.382,0.3947772657450077,0.1675977653631285,0.4597156398104264,0.1666666666666666,0.0413145488659445,0.3333333333333333,4.849794922957543,0,0,0,0
Vince Williams Jr.,MEM,24,SG,27,18.5,6.6,3.6,2,0.401,0.274,9.2,0.4,17,-0.1,2301587,3,0.0163233120567375,0.238095238095238,0.3209876543209876,0.4768392370572206,0.201834862385321,0.2589928057553957,0.1724137931034483,0.401,0.274,0.3210445468509985,0.0893854748603352,0.4028436018957346,0.131578947368421,0.0327298155781689,0.3333333333333333,3.9972419030868696,0,0,0,0
Thomas Bryant,2TM,27,C,66,14.6,6.5,3.8,0.8,0.508,0.324,17.2,3.1,17.1,0.6,2296274,2,0.0162856312056737,0.3809523809523809,0.8024691358024691,0.3705722070844686,0.1987767584097859,0.2733812949640287,0.0689655172413793,0.508,0.324,0.4439324116743471,0.2402234636871508,0.4052132701421801,0.1929824561403509,0.0326518663120055,0.1666666666666666,7.490395309967364,0,0,0,0
Donovan Clingan,POR,20,C,67,19.8,6.5,7.9,1.1,0.539,0.286,17.4,4,14.2,0.6,7178400,4,0.0509106382978723,0.0476190476190476,0.8148148148148148,0.5122615803814714,0.1987767584097859,0.5683453237410072,0.0948275862068965,0.539,0.286,0.4470046082949309,0.2905027932960894,0.3364928909952606,0.1929824561403509,0.1042795981051447,0.5,2.4239384821130057,0,1,0,0
Seth Curry,CHO,34,SG,68,15.6,6.5,1.7,0.9,0.478,0.456,12.2,1.8,15.7,0.1,1157153,1,0.0082067588652482,0.7142857142857143,0.8271604938271605,0.3978201634877383,0.1987767584097859,0.1223021582733812,0.0775862068965517,0.478,0.456,0.3671274961597542,0.1675977653631285,0.3720379146919431,0.1491228070175438,0.0159393411809596,0,10.54311746156299,0,0,0,0
Haywood Highsmith,MIA,28,SF,74,24.6,6.5,3.4,1.5,0.458,0.382,9.9,3.3,11.3,0.1,5616000,2,0.0398297872340425,0.4285714285714285,0.9012345679012346,0.6430517711171662,0.1987767584097859,0.2446043165467625,0.1293103448275862,0.458,0.382,0.3317972350230415,0.2513966480446927,0.2677725118483412,0.1491228070175438,0.0813569680555309,0.1666666666666666,1.762820512820513,0,0,0,0
Talen Horton-Tucker,CHI,24,SG,58,12.5,6.5,1.7,1.4,0.457,0.336,13.8,1.1,21.6,-0.1,1157153,1,0.0082067588652482,0.238095238095238,0.7037037037037037,0.3133514986376021,0.1987767584097859,0.1223021582733812,0.1206896551724137,0.457,0.336,0.391705069124424,0.1284916201117318,0.5118483412322274,0.131578947368421,0.0159393411809596,0,11.9258213909483,0,0,0,0
Trey Lyles,SAC,29,PF,69,19.6,6.5,4.6,1.2,0.42,0.34,12.3,2.6,14.3,0.4,1157153,1,0.0082067588652482,0.4761904761904761,0.8395061728395061,0.5068119891008175,0.1987767584097859,0.3309352517985611,0.1034482758620689,0.42,0.34,0.3686635944700461,0.2122905027932961,0.3388625592417061,0.175438596491228,0.0159393411809596,0,10.629536457149571,0,0,0,0
Ajay Mitchell,OKC,22,SG,36,16.6,6.5,1.9,1.8,0.495,0.383,12,1.5,16.2,0.1,3000000,4,0.0212765957446808,0.1428571428571428,0.4320987654320987,0.4250681198910082,0.1987767584097859,0.1366906474820143,0.1551724137931034,0.495,0.383,0.3640552995391705,0.1508379888268156,0.3838862559241706,0.1491228070175438,0.0429765275730747,0.5,4,0,0,0,0
Gary Payton II,GSW,32,SG,62,15,6.5,3,1.3,0.574,0.326,16.2,3,16.1,0.8,2296274,2,0.0162856312056737,0.6190476190476191,0.7530864197530864,0.3814713896457765,0.1987767584097859,0.2158273381294964,0.1120689655172413,0.574,0.326,0.4285714285714286,0.2346368715083799,0.3815165876777251,0.2105263157894737,0.0326518663120055,0.1666666666666666,7.054907210550657,0,0,0,0
Zach Collins,2TM,27,PF,64,15.3,6.4,4.5,1.7,0.507,0.302,16,2.7,17.1,0.5,18080496,2,0.1282304680851063,0.3809523809523809,0.7777777777777778,0.3896457765667575,0.1957186544342507,0.3237410071942446,0.146551724137931,0.507,0.302,0.4254992319508449,0.2178770949720671,0.4052132701421801,0.1842105263157894,0.264228851416316,0.1666666666666666,0.8849314753312078,0,0,0,0
Kris Dunn,LAC,30,PG,74,24.1,6.4,3.4,2.8,0.439,0.335,11.3,4,12.7,1.2,5426400,3,0.0384851063829787,0.5238095238095238,0.9012345679012346,0.6294277929155313,0.1957186544342507,0.2446043165467625,0.2413793103448275,0.439,0.335,0.3533026113671275,0.2905027932960894,0.3009478672985781,0.2456140350877192,0.078575266405885,0.3333333333333333,2.0824119121332743,0,0,0,0
Ron Holland,DET,19,SF,81,15.6,6.4,2.7,1,0.474,0.238,11.1,1.8,18.1,-0.3,8657280,4,0.0613991489361702,0,0.9876543209876544,0.3978201634877383,0.1957186544342507,0.1942446043165467,0.0862068965517241,0.474,0.238,0.3502304147465437,0.1675977653631285,0.428909952606635,0.1140350877192982,0.1259768709723828,0.5,1.2821579064094033,0,1,0,0
KJ Martin,2TM,24,PF,43,21.2,6.4,2.9,1.1,0.552,0.259,10.2,1.3,11.5,-0.4,1157153,1,0.0082067588652482,0.238095238095238,0.5185185185185185,0.550408719346049,0.1957186544342507,0.2086330935251798,0.0948275862068965,0.552,0.259,0.336405529953917,0.1396648044692737,0.2725118483412322,0.1052631578947368,0.0159393411809596,0,8.814737549831351,0,0,0,0
Gabe Vincent,LAL,28,PG,72,21.2,6.4,1.3,1.4,0.4,0.353,7.4,1.3,13.5,-0.8,11500000,2,0.0815602836879432,0.4285714285714285,0.8765432098765432,0.550408719346049,0.1957186544342507,0.0935251798561151,0.1206896551724137,0.4,0.353,0.293394777265745,0.1396648044692737,0.3199052132701421,0.0701754385964912,0.1676836162966519,0.1666666666666666,0.6434782608695653,0,0,0,0
Sandro Mamukelashvili,SAS,25,PF,61,11.2,6.3,3.1,0.8,0.502,0.373,19.7,2.2,20.8,0.7,2461463,3,0.0174571843971631,0.2857142857142857,0.7407407407407407,0.2779291553133514,0.1926605504587155,0.2230215827338129,0.0689655172413793,0.502,0.373,0.4823348694316436,0.1899441340782123,0.4928909952606635,0.2017543859649122,0.0350754238742595,0.3333333333333333,8.003370353322394,0,0,0,0
Jeremiah Robinson-Earl,NOP,24,PF,66,18.8,6.3,4.8,1.3,0.455,0.341,12.9,1.7,14.4,-0.2,1157153,1,0.0082067588652482,0.238095238095238,0.8024691358024691,0.4850136239782016,0.1926605504587155,0.3453237410071942,0.1120689655172413,0.455,0.341,0.3778801843317972,0.1620111731843575,0.3412322274881516,0.1228070175438596,0.0159393411809596,0,11.148050430669064,0,0,0,0
Jeremiah Robinson-Earl,NOP,24,PF,66,18.8,6.3,4.8,1.3,0.455,0.341,12.9,1.7,14.4,-0.2,1157153,1,0.0082067588652482,0.238095238095238,0.8024691358024691,0.4850136239782016,0.1926605504587155,0.3453237410071942,0.1120689655172413,0.455,0.341,0.3778801843317972,0.1620111731843575,0.3412322274881516,0.1228070175438596,0.0159393411809596,0,11.148050430669064,0,0,0,0
Kenrich Williams,OKC,30,PF,69,16.4,6.3,3.5,1.4,0.483,0.386,13.7,3.6,15.4,0.7,7163000,3,0.0508014184397163,0.5238095238095238,0.8395061728395061,0.4196185286103541,0.1926605504587155,0.2517985611510791,0.1206896551724137,0.483,0.386,0.3901689708141321,0.2681564245810056,0.3649289099526066,0.2017543859649122,0.104053658203222,0.3333333333333333,1.9126064498115316,0,0,0,0
Bones Hyland,2TM,24,PG,24,10,6.2,1,1.3,0.398,0.39,16,0.5,28.2,0.3,2296274,2,0.0162856312056737,0.238095238095238,0.2839506172839506,0.2452316076294277,0.1896024464831804,0.0719424460431654,0.1120689655172413,0.398,0.39,0.4254992319508449,0.0949720670391061,0.6682464454976302,0.1666666666666666,0.0326518663120055,0.1666666666666666,6.967809590667316,0,0,0,0
Jonathan Mogbo,TOR,23,PF,63,20.4,6.2,4.9,2.3,0.438,0.243,11.9,1.9,15,0,1955377,3,0.0138679219858156,0.1904761904761904,0.7654320987654321,0.5286103542234332,0.1896024464831804,0.3525179856115108,0.1982758620689655,0.438,0.243,0.3625192012288787,0.1731843575418994,0.3554502369668246,0.1403508771929824,0.0276504224973466,0.3333333333333333,6.085782946204236,0,0,0,0
Ryan Rollins,MIL,22,PG,56,14.6,6.2,1.9,1.9,0.487,0.408,14,1.7,18.4,0.3,4000000,4,0.0283687943262411,0.1428571428571428,0.6790123456790124,0.3705722070844686,0.1896024464831804,0.1366906474820143,0.1637931034482758,0.487,0.408,0.3947772657450077,0.1620111731843575,0.4360189573459715,0.1666666666666666,0.0576479497758485,0.5,3.5,0,0,0,0
Dru Smith,MIA,27,SG,14,19.1,6.2,2.6,1.6,0.508,0.533,13.3,0.7,13.8,0.3,2378870,4,0.0168714184397163,0.3809523809523809,0.1604938271604938,0.4931880108991825,0.1896024464831804,0.1870503597122302,0.1379310344827586,0.508,0.533,0.3840245775729647,0.106145251396648,0.3270142180094786,0.1666666666666666,0.0338636671002658,0.5,5.590889792212269,0,0,0,0
Isaac Okoro,CLE,24,SG,55,19.1,6.1,2.4,1.2,0.464,0.371,10.7,2.5,12.5,0.4,11000000,3,0.0780141843971631,0.238095238095238,0.6666666666666666,0.4931880108991825,0.1865443425076452,0.1726618705035971,0.1034482758620689,0.464,0.371,0.3440860215053763,0.2067039106145251,0.2962085308056872,0.175438596491228,0.160347905195265,0.3333333333333333,0.9727272727272728,0,0,0,0
Jarace Walker,IND,21,PF,75,15.8,6.1,3.1,1.5,0.472,0.405,11.9,1.6,17.1,0.3,6665520,3,0.0472731914893617,0.0952380952380952,0.9135802469135802,0.4032697547683924,0.1865443425076452,0.2230215827338129,0.1293103448275862,0.472,0.405,0.3625192012288787,0.1564245810055866,0.4052132701421801,0.1666666666666666,0.0967549190857861,0.3333333333333333,1.7853070728165246,0,0,0,0
N'Faly Dante,HOU,23,C,4,12.8,6,5.3,0.5,0.769,,24,0.3,13.9,0.1,2048494,2,0.0145283262411347,0.1904761904761904,0.037037037037037,0.3215258855585831,0.18348623853211,0.3812949640287769,0.043103448275862,0.769,,0.5483870967741936,0.0837988826815642,0.3293838862559241,0.1491228070175438,0.0290165813186022,0.1666666666666666,11.715923990990456,0,0,0,0
Mouhamed Gueye,ATL,22,PF,33,16.2,6,4.2,0.8,0.421,0.259,14.4,1.2,15.7,0.2,2221677,2,0.0157565744680851,0.1428571428571428,0.3950617283950617,0.4141689373297002,0.18348623853211,0.302158273381295,0.0689655172413793,0.421,0.259,0.4009216589861751,0.1340782122905028,0.3720379146919431,0.1578947368421052,0.0315574222299452,0.1666666666666666,6.481590258169842,0,0,0,0
Luke Kornet,BOS,29,C,73,18.6,6,5.3,1.6,0.668,0,19.6,7,11.4,1.8,11000000,5,0.0780141843971631,0.4761904761904761,0.8888888888888888,0.4795640326975476,0.18348623853211,0.3812949640287769,0.1379310344827586,0.668,0,0.4807987711213518,0.4581005586592179,0.2701421800947867,0.2982456140350877,0.160347905195265,0.6666666666666666,1.781818181818182,0,0,0,0
Isaiah Mobley,PHI,25,PF,1,17,6,4,5,0.286,0.333,17.2,0,20.2,0,1157153,1,0.0082067588652482,0.2857142857142857,0,0.435967302452316,0.18348623853211,0.2877697841726618,0.4310344827586207,0.286,0.333,0.4439324116743471,0.0670391061452514,0.4786729857819904,0.1403508771929824,0.0159393411809596,0,14.864067240892084,0,0,0,0
Isaiah Stewart,DET,23,C,72,19.9,6,5.5,1.7,0.559,0.321,14.6,4.3,12.4,0.9,15000000,4,0.1063829787234042,0.1904761904761904,0.8765432098765432,0.5149863760217983,0.18348623853211,0.39568345323741,0.146551724137931,0.559,0.321,0.4039938556067588,0.3072625698324022,0.2938388625592417,0.219298245614035,0.2190335940063602,0.5,0.9733333333333332,0,0,0,0
James Wiseman,IND,23,C,1,5,6,1,0,0.5,0,31.2,0,42.2,0,1000000,2,0.0070921985815602,0.1904761904761904,0,0.108991825613079,0.18348623853211,0.0719424460431654,0,0.5,0,0.6589861751152074,0.0670391061452514,1,0.1403508771929824,0.0136336831675271,0.1666666666666666,31.2,0,0,0,0
